,host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
35009,209549523,1,1,0,150,1,59,3,0
35010,30532557,0,6,0,42,30,3,5,216
35011,209306758,4,187,0,53,3,12,2,356
35012,52889401,1,11,1,290,2,9,1,41
35013,209549523,1,1,0,135,1,70,3,0
35014,209549523,1,1,2,62,1,112,3,0
35015,30775274,1,1,1,800,1,1,1,270
35016,23463422,1,11,1,175,3,7,1,0
35017,209372017,4,136,0,50,1,24,1,163
35018,199524563,2,87,0,55,2,25,3,38
35019,205390315,1,8,1,149,3,32,1,96
35020,15485954,1,7,1,200,1,29,1,0
35021,209642447,1,27,1,350,2,38,1,267
35022,3566012,0,21,0,38,7,0,1,40
35023,129263359,1,7,1,250,2,1,1,9
35024,24399066,0,12,1,185,1,20,1,44
35025,60928518,0,33,1,185,2,25,1,17
35026,209719391,1,1,1,140,3,28,1,333
35027,209121939,1,2,0,45,1,14,2,128
35028,43044876,2,39,0,40,29,1,5,0
35029,5744362,0,16,0,150,1,1,1,276
35030,209758777,1,1,0,145,1,53,2,5
35031,4668357,2,46,1,125,1,2,1,0
35032,134170699,2,81,0,70,2,25,2,177
35033,12243051,1,43,1,245,29,0,96,304
35034,15486514,4,133,0,65,2,3,2,0
35035,20951849,0,6,1,350,1,5,2,5
35036,20448671,0,12,0,66,2,6,3,173
35037,20448671,0,12,0,65,2,22,3,173
35038,201015598,0,6,2,31,1,33,17,85
35039,12243051,1,1,1,239,29,0,96,305
35040,173362161,0,22,0,55,2,28,6,68
35041,20448671,0,12,0,75,2,16,3,215
35042,33655,0,96,1,210,2,11,2,120
35043,8197910,0,12,0,120,1,16,1,85
35044,12243051,1,1,1,239,29,0,96,327
35045,12243051,1,1,1,239,29,0,96,326
35046,3635302,0,21,0,90,2,6,3,89
35047,3635302,0,21,0,90,2,14,3,87
35048,170026468,0,22,1,115,3,11,1,165
35049,44469259,0,6,0,45,1,1,2,0
35050,7692306,1,2,1,200,3,2,1,16
35051,54217990,0,12,0,105,3,12,1,0
35052,209386156,1,4,2,49,2,35,9,9
35053,209386156,1,4,2,49,2,51,9,5
35054,209386156,1,4,2,49,2,23,9,10
35055,209386156,1,4,2,49,2,62,9,3
35056,130971031,0,21,0,73,3,8,4,104
35057,11376647,1,28,1,150,10,3,1,17
35058,48677236,1,11,1,220,2,10,1,48
35059,194377255,2,103,0,35,1,92,4,344
35060,24589216,0,12,1,125,1,13,2,0
35061,12750945,1,14,2,85,2,22,4,365
35062,156259857,0,21,1,350,6,0,3,156
35063,12243051,1,1,1,239,29,0,96,328
35064,50912,0,15,1,190,1,9,1,364
35065,7169451,1,28,1,300,3,2,1,343
35066,12243051,1,1,1,279,29,0,96,325
35067,190921808,1,7,0,65,1,2,47,361
35068,23776693,0,6,0,48,3,22,3,94
35069,12243051,1,1,1,239,29,0,96,206
35070,814747,0,13,1,250,2,4,2,12
35071,20469514,2,106,1,150,2,22,1,118
35072,50169207,1,4,0,150,2,2,2,67
35073,209979150,0,15,1,80,2,64,1,209
35074,118419433,2,83,0,80,1,5,1,180
35075,152246149,4,173,0,65,1,23,5,365
35076,61391963,1,1,1,150,30,1,91,311
35077,37820632,0,13,1,275,2,2,1,0
35078,191765199,1,30,1,250,3,6,6,46
35079,210019212,0,21,0,49,7,28,3,28
35080,210014579,2,44,0,61,1,48,1,171
35081,153781232,0,29,0,90,1,8,1,129
35082,67913256,0,12,0,75,1,5,1,55
35083,31659721,1,2,0,110,1,1,1,0
35084,210054677,2,31,1,125,1,33,1,95
35085,152246149,4,173,0,140,1,31,5,365
35086,10017420,0,36,1,250,3,31,1,101
35087,73820234,1,11,0,100,3,35,1,112
35088,53481649,0,12,0,90,2,2,1,0
35089,141400974,1,2,0,45,14,5,1,0
35090,158314625,0,6,0,65,1,27,2,0
35091,62187386,0,21,0,45,3,9,1,10
35092,12243051,1,1,1,212,29,0,96,203
35093,110674731,0,12,0,70,1,2,1,0
35094,12243051,1,1,1,204,29,0,96,243
35095,210170222,1,23,0,400,3,6,1,67
35096,12243051,1,43,1,184,29,0,96,267
35097,104607422,1,2,1,119,1,29,1,103
35098,3699846,1,77,0,197,5,3,1,95
35099,210175250,0,21,0,30,1,18,1,93
35100,12243051,1,43,1,245,29,1,96,311
35101,13775855,1,19,1,149,3,25,1,1
35102,68284975,0,21,0,66,2,39,2,158
35103,124901163,1,2,0,76,5,2,1,66
35104,143952234,0,15,1,100,3,5,1,0
35105,13098292,0,21,0,55,3,4,2,0
35106,13098292,0,21,0,55,2,0,2,0
35107,45155504,2,85,1,130,2,17,1,352
35108,104885443,2,56,1,130,2,3,2,0
35109,210218941,2,129,1,51,7,3,1,2
35110,210250232,0,70,0,65,3,2,1,179
35111,41610771,0,6,1,100,3,5,1,4
35112,207622517,2,129,1,170,3,24,1,308
35113,266921,0,12,1,144,6,1,1,71
35114,3598494,1,11,1,250,2,3,1,0
35115,209556739,1,1,1,349,4,32,1,255
35116,32866463,0,90,0,65,1,40,2,169
35117,34988761,0,12,0,65,1,0,1,0
35118,207381757,4,141,0,45,1,18,1,153
35119,206884583,4,171,0,80,2,28,1,78
35120,104812805,3,86,0,34,4,8,8,290
35121,117030530,0,20,0,80,3,2,1,0
35122,137358866,2,126,0,36,30,1,103,235
35123,5064974,1,14,1,180,6,5,1,0
35124,12243051,1,43,1,174,29,0,96,313
35125,127056976,0,12,0,66,5,3,1,0
35126,35959456,0,12,0,95,1,47,1,28
35127,32935611,0,79,1,119,4,23,1,31
35128,3809729,1,19,1,199,3,7,1,0
35129,19664260,1,1,1,300,1,2,1,0
35130,65692858,1,23,0,150,3,17,1,188
35131,106651452,1,102,1,70,15,0,1,0
35132,101498908,0,54,0,39,3,2,2,0
35133,23115464,0,32,1,125,8,1,1,207
35134,210505783,1,14,0,300,2,4,1,0
35135,7324189,1,1,0,150,3,3,2,127
35136,25549229,0,12,0,60,4,17,2,131
35137,106063627,0,16,1,130,120,0,1,0
35138,135018,0,12,1,180,3,1,1,9
35139,40830538,0,24,0,40,31,3,2,84
35140,12703112,0,0,0,65,3,2,1,281
35141,42273,0,10,1,150,31,1,2,281
35142,3968209,1,27,0,100,3,8,2,361
35143,210578372,0,33,1,150,4,9,1,0
35144,4359156,0,12,0,90,2,2,1,10
35145,110930,2,56,0,40,5,1,1,0
35146,75287595,0,16,0,69,1,13,1,1
35147,26405093,3,93,0,85,1,2,2,353
35148,4336107,0,15,1,200,4,6,1,4
35149,210019212,0,21,0,59,1,33,3,28
35150,43888084,1,28,1,248,4,3,1,100
35151,8619668,0,15,0,60,3,2,1,50
35152,121657084,1,1,0,95,3,28,1,0
35153,35660592,2,81,0,77,2,10,6,354
35154,4908332,0,21,0,70,1,8,1,0
35155,174504698,2,81,2,100,1,0,1,179
35156,51954926,0,6,0,45,2,46,4,36
35157,210687004,2,31,0,83,2,0,1,126
35158,51954926,0,6,0,45,2,41,4,39
35159,205188960,0,54,1,75,3,12,1,167
35160,31967085,2,25,0,64,4,23,1,8
35161,6842719,0,12,1,150,2,3,2,330
35162,129864476,0,12,0,80,1,13,1,65
35163,4324281,0,6,1,75,2,17,1,77
35164,23120620,2,37,0,64,1,7,5,90
35165,3870708,0,17,1,154,2,12,1,19
35166,78379915,0,6,0,40,30,1,1,282
35167,29600909,0,20,1,160,2,14,1,45
35168,61009334,1,1,1,210,2,7,1,0
35169,210779293,0,111,0,54,1,55,2,59
35170,7580102,1,1,0,139,3,3,2,0
35171,16594445,2,37,0,39,1,22,1,82
35172,210783572,1,14,1,180,4,3,1,0
35173,9021276,1,68,1,400,4,7,1,64
35174,1142553,1,132,1,189,2,5,1,0
35175,210800401,1,30,0,60,3,28,2,0
35176,8441265,2,44,0,55,3,3,2,0
35177,27071572,1,8,1,140,5,3,1,89
35178,41942577,0,21,0,46,5,1,1,0
35179,66744930,0,12,1,122,3,18,1,61
35180,1358304,1,7,1,350,60,0,1,177
35181,39285391,0,6,0,65,1,42,2,67
35182,210831649,0,147,1,176,3,0,1,54
35183,174663454,1,2,0,70,1,47,1,10
35184,137358866,2,31,0,38,30,0,103,0
35185,99683151,1,11,1,180,3,21,3,162
35186,210843289,3,109,0,40,2,86,1,56
35187,23370431,2,61,0,55,2,7,2,155
35188,26822598,0,12,0,80,5,3,1,0
35189,45050275,1,8,0,99,1,45,1,0
35190,219313,1,2,1,225,4,0,1,364
35191,12358203,1,2,0,90,1,20,2,6
35192,32604201,2,25,1,107,3,4,1,0
35193,210916369,4,88,0,50,2,40,1,0
35194,5182228,0,22,1,300,2,6,1,0
35195,117964194,0,16,1,123,13,23,1,0
35196,137358866,1,2,0,36,30,2,103,215
35197,20912691,2,46,1,399,2,17,7,324
35198,11305944,4,127,1,145,2,5,5,0
35199,31296185,0,12,1,140,2,4,1,213
35200,194535003,1,7,0,54,30,2,1,352
35201,5649853,0,20,1,177,2,23,1,214
35202,149639152,1,2,0,65,2,22,1,275
35203,8171440,0,12,1,150,2,17,1,0
35204,2702372,0,79,0,50,2,12,1,41
35205,183400278,0,12,1,104,2,5,1,179
35206,210779293,0,111,0,54,1,46,2,36
35207,161184313,0,20,0,74,5,1,2,95
35208,112545065,0,21,0,75,2,4,2,64
35209,3554039,1,28,1,300,2,11,1,8
35210,138923178,1,7,1,280,2,28,1,147
35211,102108786,0,70,0,150,2,1,2,362
35212,20071733,1,4,0,73,5,5,1,0
35213,34817471,2,25,0,70,4,3,1,0
35214,210992029,0,22,1,195,2,0,1,30
35215,138086216,0,189,1,97,2,25,1,148
35216,35335572,0,12,1,130,3,1,1,2
35217,192365952,0,12,0,95,1,62,1,65
35218,204704622,2,31,0,40,28,2,7,0
35219,154981576,2,44,0,38,30,3,9,7
35220,8252974,0,12,0,70,25,3,1,0
35221,154981576,0,21,0,38,30,0,9,43
35222,211024051,0,15,1,600,3,24,1,139
35223,2510754,0,15,0,44,5,2,1,0
35224,115993835,0,79,0,29,1,18,5,0
35225,211034625,1,9,1,135,3,9,1,68
35226,52593429,0,21,0,58,2,13,2,3
35227,52125790,1,4,0,120,3,5,1,0
35228,1472433,0,12,0,110,1,3,2,173
35229,3571431,1,11,0,130,5,4,2,117
35230,50756378,3,89,0,50,2,8,7,37
35231,50756378,3,89,0,40,2,4,7,37
35232,50756378,3,89,2,95,3,0,7,37
35233,211069875,0,111,0,70,1,0,1,0
35234,211106440,0,15,1,495,4,46,1,194
35235,211115242,2,44,0,80,1,16,1,0
35236,50288091,1,77,0,200,2,3,1,0
35237,52310314,1,5,0,89,1,13,1,2
35238,209237058,0,6,0,40,3,7,1,13
35239,168569105,0,6,0,60,9,1,1,83
35240,119669058,0,6,2,36,1,15,34,365
35241,211136294,4,192,0,69,1,2,5,330
35242,13208084,0,15,0,45,7,1,3,143
35243,4441146,0,33,0,75,1,25,1,65
35244,200380610,1,28,1,160,30,0,65,364
35245,15102235,0,36,1,125,4,38,2,33
35246,211146044,0,6,0,55,2,30,3,314
35247,203286339,1,4,0,90,1,50,1,0
35248,152129733,1,7,1,300,3,1,1,90
35249,63480384,0,22,0,88,2,5,2,86
35250,119669058,0,6,2,36,1,16,34,365
35251,58905707,1,7,1,225,2,14,1,0
35252,11002711,0,117,0,79,1,6,1,180
35253,71149842,1,19,0,80,1,6,2,0
35254,55858529,0,6,0,39,2,62,3,4
35255,119669058,0,6,0,43,2,20,34,344
35256,25710035,0,21,0,37,28,1,1,0
35257,208770380,1,7,1,394,2,19,1,68
35258,162397867,1,26,1,799,5,1,1,364
35259,208918394,1,7,1,499,2,28,1,233
35260,79489045,0,111,0,60,3,1,1,53
35261,167636238,0,84,0,68,2,5,3,365
35262,86892036,0,21,0,70,3,7,2,11
35263,828519,1,7,0,149,5,13,1,123
35264,211205182,2,37,1,69,1,86,1,121
35265,50756378,3,89,2,75,2,1,7,37
35266,189404055,2,25,0,95,3,25,2,245
35267,72420514,1,11,1,214,1,8,3,296
35268,50756378,3,89,2,75,2,0,7,37
35269,211220478,1,7,1,269,1,63,1,216
35270,16533479,0,6,1,80,3,3,1,105
35271,154678310,2,81,0,30,1,24,1,0
35272,211022699,0,33,1,200,2,7,1,45
35273,137358866,2,39,0,39,30,3,103,251
35274,137358866,2,39,0,38,30,2,103,233
35275,13974626,3,55,1,65,2,13,1,247
35276,23884430,0,21,0,70,1,68,3,168
35277,8814258,2,160,2,30,4,4,7,365
35278,8814258,2,160,2,31,5,1,7,365
35279,120237085,0,6,1,170,4,3,1,0
35280,4290578,1,18,0,45,1,12,1,0
35281,28190490,1,7,1,90,4,6,1,3
35282,70007560,1,4,1,400,1,1,2,7
35283,57484031,0,15,0,250,1,0,1,0
35284,128447,1,26,1,200,3,3,2,13
35285,6116657,1,7,1,199,3,25,1,30
35286,155297713,0,21,0,35,30,1,3,4
35287,182989977,0,54,0,60,3,3,5,90
35288,137522531,2,37,1,499,6,0,7,363
35289,5340329,2,39,1,118,2,0,2,0
35290,138203985,2,44,1,195,1,94,1,0
35291,3330784,1,11,1,180,6,2,1,0
35292,211393353,0,29,1,150,15,2,1,57
35293,3221735,2,56,1,115,5,28,1,38
35294,38886949,0,29,0,250,16,0,2,89
35295,12358203,1,2,0,80,1,28,2,5
35296,23388169,0,29,0,200,2,16,2,357
35297,16223929,1,7,1,639,3,4,1,108
35298,1100212,0,21,0,150,3,1,1,26
35299,50407407,0,16,0,70,1,1,1,0
35300,131379802,2,39,1,115,2,31,1,169
35301,8056254,1,19,1,225,2,2,1,0
35302,46160710,1,11,1,140,30,11,1,6
35303,8792814,0,24,1,200,1,2,10,220
35304,57287101,1,19,1,250,2,5,1,0
35305,27261471,0,100,1,119,5,0,2,220
35306,18090278,0,117,1,125,2,1,1,55
35307,211535073,1,26,0,150,20,1,1,0
35308,76862848,1,7,0,270,6,4,1,365
35309,51992385,1,30,0,72,6,5,1,361
35310,46842591,1,1,1,250,5,5,2,179
35311,2878510,1,28,0,100,3,10,1,14
35312,29582232,0,22,0,68,2,42,5,47
35313,5640444,0,12,1,200,5,5,1,35
35314,70774951,2,103,1,129,1,52,3,296
35315,178499417,0,54,1,80,1,14,1,0
35316,211385563,1,28,1,175,2,41,1,247
35317,1636092,2,56,1,160,6,2,1,19
35318,33245632,1,5,1,460,2,11,1,27
35319,9130040,0,54,0,89,1,2,6,365
35320,37697640,0,15,1,99,2,3,1,0
35321,111284635,0,6,0,55,2,11,1,4
35322,137358866,2,39,0,38,30,0,103,245
35323,137358866,1,4,1,76,30,3,103,219
35324,131777975,0,147,0,50,4,5,3,365
35325,4740447,0,24,1,175,1,76,1,321
35326,16714191,1,68,1,160,3,6,1,351
35327,211212649,2,85,0,65,2,1,1,0
35328,826553,1,30,1,80,4,6,1,56
35329,211678783,1,4,0,99,1,20,1,0
35330,188023318,0,20,1,480,1,11,4,63
35331,64680664,0,21,0,60,2,32,3,78
35332,92237522,0,22,0,35,3,17,2,59
35333,151520943,2,103,0,110,1,52,1,365
35334,8539550,0,0,0,60,3,20,1,62
35335,196770644,3,93,1,150,2,27,1,259
35336,197368927,0,73,1,350,1,23,8,334
35337,156958091,0,21,0,65,1,26,3,0
35338,2478763,0,12,1,298,2,2,1,74
35339,32092125,2,152,1,101,1,32,1,135
35340,5340329,2,39,2,72,2,0,2,0
35341,199203455,2,44,0,75,1,3,1,0
35342,211124733,2,46,1,165,3,24,1,51
35343,5687436,1,43,1,200,1,0,1,0
35344,206714649,2,160,0,80,1,75,3,57
35345,206714649,2,160,0,80,1,66,3,48
35346,198610122,1,11,1,170,2,6,1,0
35347,210970608,0,15,1,530,3,8,5,249
35348,8814258,2,160,2,34,5,2,7,365
35349,88827816,1,28,0,99,11,0,1,365
35350,8814258,2,160,2,29,5,1,7,365
35351,211836350,1,19,1,209,3,4,1,83
35352,133792790,1,8,1,300,1,76,1,239
35353,9594567,0,21,0,50,5,1,1,0
35354,37243605,0,12,0,65,2,1,1,303
35355,193502084,0,111,0,45,1,7,8,0
35356,211321817,4,58,0,50,1,0,1,88
35357,211860521,2,125,0,105,3,7,2,343
35358,70260514,2,31,0,45,4,4,1,0
35359,16204937,1,11,1,215,3,7,1,0
35360,10229087,2,49,0,220,1,5,4,346
35361,176290998,1,7,0,100,1,12,1,89
35362,144687306,0,24,1,120,2,51,2,232
35363,8179150,0,12,0,90,31,0,1,0
35364,211893857,0,54,1,110,2,45,1,2
35365,211895243,0,117,1,97,2,26,2,81
35366,45000778,0,12,0,75,2,6,1,0
35367,29964121,1,43,0,150,1,17,1,362
35368,176591085,1,30,0,50,1,3,4,270
35369,176591085,1,30,0,47,1,3,4,90
35370,76350146,1,26,0,150,2,17,1,0
35371,150578564,0,21,0,75,1,75,1,64
35372,211682646,2,56,0,58,1,41,1,156
35373,10043726,1,23,1,150,5,20,1,26
35374,126155532,1,30,0,70,2,28,1,123
35375,18753186,0,34,1,150,5,25,2,54
35376,42623736,0,6,1,130,3,2,1,0
35377,29953329,0,6,0,53,4,52,2,1
35378,52675311,0,15,1,200,2,13,1,89
35379,24614094,0,6,0,35,1,27,2,338
35380,128447,1,26,1,220,3,0,2,24
35381,210970608,0,15,1,285,3,13,5,275
35382,210970608,0,15,1,245,3,5,5,278
35383,129222253,4,127,1,280,2,32,3,344
35384,190096034,2,162,0,60,1,74,3,66
35385,9609022,0,20,1,98,8,1,1,0
35387,211549023,1,1,1,200,2,13,13,358
35388,51022084,0,12,0,75,4,3,1,29
35389,71177383,0,21,0,78,2,18,2,266
35390,12243051,1,1,1,239,29,0,96,189
35391,117354500,1,50,0,590,2,6,1,125
35392,87767243,0,6,0,41,4,0,2,0
35393,1494472,0,13,1,145,30,1,2,177
35394,200730049,1,1,0,65,30,0,1,363
35395,122849679,0,73,0,70,1,2,1,0
35396,212112060,1,8,0,135,1,8,1,197
35397,202837291,0,22,0,65,1,20,2,164
35398,210179412,2,152,2,120,1,16,1,14
35399,7341856,1,8,1,175,1,1,1,195
35400,205745676,2,37,0,85,1,24,9,341
35401,48898267,1,2,0,79,2,3,1,0
35402,135412962,4,98,1,130,1,38,1,349
35403,202837291,0,22,0,80,1,18,2,78
35404,210297251,0,15,0,70,2,1,1,0
35405,205745676,2,37,0,89,1,28,9,346
35406,212157854,4,80,0,40,2,32,2,132
35407,50250626,1,23,1,185,1,52,1,162
35408,45404805,2,56,0,120,5,2,2,90
35409,23156390,0,12,1,122,30,5,1,152
35410,189404055,2,25,0,55,1,11,2,281
35411,107434423,1,43,1,285,30,1,232,324
35412,212232139,0,6,0,30,3,7,1,2
35413,84366617,0,67,1,80,2,1,2,229
35414,212262028,0,13,1,335,3,16,2,81
35415,212263525,1,2,0,848,1,19,3,355
35416,82490186,0,21,0,75,1,14,1,48
35417,203986261,2,37,0,55,1,37,1,142
35418,44174247,0,3,1,119,1,3,1,0
35419,74305569,0,21,1,143,2,3,2,0
35420,81711191,1,8,0,80,3,1,1,3
35421,213020,1,8,1,175,2,39,3,142
35422,212274985,0,6,1,150,2,17,1,11
35423,67048974,4,57,0,48,2,33,1,47
35424,12243051,1,1,1,239,29,0,96,333
35425,51289216,1,14,1,167,2,60,1,164
35426,12243051,1,43,1,169,29,1,96,214
35427,48167507,2,83,0,86,2,3,1,88
35428,212306955,1,30,1,110,2,9,1,157
35429,36966743,2,83,0,55,1,50,1,1
35430,4536328,1,8,0,85,1,25,1,0
35431,28135147,1,2,1,200,2,20,1,11
35432,2153064,0,24,1,100,3,18,1,0
35433,103411445,0,15,0,59,2,25,1,60
35434,20359104,4,98,0,68,1,16,1,347
35435,156547988,2,95,0,65,1,6,4,335
35436,212417594,0,12,1,380,7,1,1,0
35437,1680013,1,7,1,165,7,5,1,0
35438,13562603,0,22,1,80,90,0,1,95
35439,42998647,1,7,0,45,3,72,3,86
35440,191106696,1,8,0,79,1,59,1,61
35441,12243051,1,14,1,244,29,1,96,240
35442,12243051,1,43,1,299,29,0,96,311
35443,119669058,0,6,0,65,2,22,34,288
35444,12243051,1,43,1,299,29,0,96,189
35445,3191371,1,4,0,80,2,1,3,181
35446,83342221,2,56,1,200,5,1,1,0
35447,200380610,1,71,1,410,30,0,65,365
35448,4463170,0,21,0,37,2,2,1,0
35449,212071658,0,21,0,40,2,21,5,343
35450,14012333,1,5,1,280,2,10,1,70
35451,212473045,0,24,0,99,1,31,1,0
35452,303926,0,84,1,160,2,3,2,167
35453,212472679,0,12,1,275,3,1,1,0
35454,10009047,2,56,0,65,3,15,1,0
35455,6109032,0,24,1,104,3,11,1,0
35456,86622957,2,149,1,60,1,45,1,42
35457,80788474,0,6,1,165,3,0,2,83
35458,66744439,1,14,1,200,1,0,1,0
35459,118908092,1,68,1,250,1,28,1,25
35460,120974332,1,4,0,66,2,23,2,5
35461,137562994,0,6,0,85,2,15,1,257
35462,101491116,0,84,2,25,4,19,6,16
35463,22508819,1,11,0,140,5,4,1,0
35464,101491116,0,84,2,25,1,26,6,23
35465,9813962,2,49,1,100,4,2,1,26
35466,212526912,2,103,0,75,2,1,2,363
35467,101491116,0,84,2,25,1,25,6,2
35468,17101801,1,7,1,150,29,3,1,287
35469,108576923,1,28,0,150,1,0,1,177
35470,127571361,0,90,1,134,2,35,1,34
35471,157393936,2,152,0,100,5,1,2,365
35472,43930499,2,81,0,140,1,4,2,79
35473,157393936,2,152,0,95,5,1,2,90
35474,42085952,0,22,1,102,2,0,1,36
35475,210408018,1,4,0,100,2,16,1,0
35476,18159034,2,112,1,190,3,1,1,0
35477,105831144,0,21,1,240,2,1,1,0
35478,90096680,0,24,1,102,1,2,1,0
35479,24614094,0,6,0,40,1,16,2,310
35480,69878814,1,19,1,120,4,5,1,1
35481,19303369,2,31,0,43,30,2,37,0
35482,3571431,1,11,1,375,4,5,2,289
35483,10109608,2,25,1,156,2,9,2,0
35484,212660460,0,6,1,100,21,2,1,33
35485,212661859,1,8,1,199,4,6,1,0
35486,208079253,0,15,1,115,3,32,1,168
35487,68927337,0,54,2,50,7,1,1,179
35488,212689019,0,6,0,109,1,16,2,179
35489,212689019,0,6,0,99,1,24,2,179
35490,38194603,0,12,0,76,1,46,2,52
35491,205594323,2,152,1,185,2,30,1,146
35492,28408861,1,4,0,97,2,0,1,0
35493,45241930,1,5,1,150,7,6,3,43
35494,4562182,1,2,1,225,30,9,4,326
35495,47050813,0,22,0,70,1,31,2,51
35496,13415893,0,15,1,89,2,0,1,6
35497,212157854,4,80,0,40,1,1,2,8
35498,4982459,0,22,0,85,5,1,3,0
35499,200380610,1,19,1,255,30,0,65,364
35500,212834813,2,106,0,50,1,44,1,155
35501,190130382,1,8,1,150,5,4,1,53
35502,15529083,0,15,1,200,3,2,1,362
35503,11099966,1,2,0,57,2,57,2,13
35504,39523758,0,146,1,150,3,0,1,0
35505,11099966,1,2,2,45,2,54,2,22
35506,57024509,0,21,1,90,5,8,1,0
35507,212857568,2,95,1,90,4,12,1,193
35508,99149791,1,2,1,160,1,2,1,10
35509,8814258,2,160,2,30,4,0,7,365
35510,212160752,2,56,0,63,4,10,1,74
35511,32992928,0,21,1,180,3,2,1,15
35512,212871974,0,24,0,100,3,2,1,89
35513,26942041,0,12,0,50,7,0,1,0
35514,39537244,2,49,0,42,3,11,1,244
35515,97395286,1,19,1,160,4,6,1,6
35516,35649879,1,28,1,430,2,10,1,365
35517,212899703,2,46,1,83,3,29,3,48
35518,28840396,1,4,0,95,5,14,1,137
35519,2568528,0,22,1,75,5,14,1,19
35520,176591085,1,30,0,48,1,7,4,176
35521,80478684,2,126,1,150,2,27,2,317
35522,212898110,0,34,1,200,2,17,1,0
35523,1512565,1,4,0,150,2,18,3,112
35524,34590955,1,30,1,250,2,0,1,67
35525,211549023,1,1,1,260,2,7,13,276
35526,136590050,0,15,0,34,1,70,1,1
35527,156505456,0,70,0,85,3,10,13,90
35528,213014559,2,103,1,179,1,57,2,0
35529,118410907,0,76,1,88,1,39,1,362
35530,85495151,0,75,0,60,3,6,1,38
35531,203266238,4,157,0,50,5,8,5,22
35532,203266238,4,157,0,85,5,5,5,365
35533,213049308,2,37,0,56,1,19,3,45
35534,105085784,0,15,1,75,1,54,1,20
35535,72318418,0,15,0,69,2,15,3,359
35536,211860521,2,125,0,95,1,3,2,0
35537,213049308,2,37,0,120,1,37,3,0
35538,213049308,2,37,0,55,1,19,3,0
35539,58234433,2,39,1,261,1,14,8,240
35540,211638781,4,182,0,100,3,36,2,49
35541,213065914,1,7,0,120,1,56,1,4
35542,1337630,0,6,0,100,3,1,1,0
35543,213111794,2,107,0,250,1,2,4,365
35544,92185816,1,2,0,62,14,1,3,265
35545,11543355,1,7,1,250,4,0,1,0
35546,9130040,0,54,0,89,1,3,6,365
35547,7592992,0,29,0,90,1,0,1,0
35548,213138857,1,8,1,225,3,33,1,128
35549,213141901,0,6,0,75,6,1,1,88
35550,6928558,0,6,1,140,2,51,1,125
35551,35387196,0,24,1,85,7,6,4,0
35552,19418027,0,15,0,58,3,24,1,6
35553,302885,1,27,0,195,3,14,3,0
35554,107156,0,21,0,89,1,10,1,247
35555,183604908,0,15,0,50,2,25,1,179
35556,23491471,2,178,1,75,1,31,1,361
35557,160611440,1,8,0,95,1,11,1,0
35558,213172811,1,2,0,70,1,0,1,56
35559,190921808,1,7,0,75,7,5,47,352
35560,15717497,1,8,1,179,1,0,1,0
35561,212526912,2,103,0,60,2,4,2,325
35562,55397210,0,6,1,119,3,7,1,9
35563,213208277,0,111,0,60,5,5,8,364
35564,75937385,0,6,1,99,2,3,1,3
35565,33522184,0,13,0,75,5,6,1,167
35566,115545139,0,70,0,32,2,56,2,27
35567,7835900,1,8,1,250,3,1,1,0
35568,94214493,0,54,0,65,7,4,9,365
35569,85186349,2,56,2,40,1,18,1,165
35570,6542295,1,27,0,100,3,6,2,3
35571,20568490,1,77,0,149,1,16,1,337
35572,10720383,1,28,1,199,2,49,1,62
35573,30431292,1,7,1,500,2,1,1,179
35574,615025,1,27,1,249,3,1,1,363
35575,3299094,1,2,1,140,1,4,1,8
35576,17893196,1,2,1,145,2,5,1,5
35577,77570619,1,2,1,95,2,16,1,140
35578,3942655,0,12,0,90,5,1,2,73
35579,3768359,1,23,1,300,3,7,1,12
35580,70640922,1,68,0,115,3,6,1,0
35581,14214034,4,80,1,102,2,24,2,288
35582,136121042,1,18,0,60,2,4,1,359
35583,73640551,0,29,0,75,2,11,2,1
35584,211973888,1,2,1,75,4,8,1,69
35585,6048765,1,2,0,86,2,7,2,87
35586,129124146,2,81,2,65,1,4,3,179
35587,296491,0,117,1,149,2,22,2,83
35588,4601788,0,22,0,50,1,5,1,0
35589,14933692,2,56,1,90,2,8,1,0
35590,6944101,2,49,0,50,2,5,1,0
35591,9050139,0,15,1,215,2,14,1,13
35592,25082393,1,4,1,250,1,8,1,37
35593,78817833,0,113,0,110,21,0,1,0
35594,213426241,0,6,1,350,2,15,1,319
35595,19528144,2,25,0,66,3,9,1,0
35596,106667717,1,2,0,85,1,9,1,364
35597,143979484,1,30,0,52,5,11,2,310
35598,103049729,2,39,1,78,2,4,1,0
35599,44545038,0,21,0,48,3,5,1,0
35600,67376966,2,87,1,268,2,2,3,5
35602,67376966,2,87,1,268,3,1,3,173
35603,8554637,1,19,0,149,3,36,1,109
35604,17464499,1,9,0,75,2,3,1,0
35605,26784906,0,6,1,250,2,2,1,0
35606,17877401,2,44,0,75,2,2,1,341
35607,53192488,0,12,0,56,21,1,1,0
35608,96328752,0,6,1,125,2,4,1,70
35609,184122908,4,98,0,35,1,24,1,150
35610,9420910,1,26,0,130,1,11,2,147
35611,26045887,1,5,0,105,1,43,2,176
35612,213568384,0,100,1,75,1,68,1,258
35613,138770550,0,15,1,325,3,15,3,124
35614,49218771,0,21,0,70,3,8,1,0
35615,10828579,1,4,1,125,7,5,2,0
35616,213604115,0,70,0,40,2,17,1,334
